CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
802834158,Attrited Customer,42.0,M,4,Unknown,Married,$60K - $80K,Blue,36.0,3,2,2,6743.0,1737.0,5006.0,0.598,1934.0,30,0.579,0.258
712038258,Attrited Customer,48.0,M,4,Unknown,Single,$80K - $120K,Blue,36.0,3,3,3,32838.0,1717.0,31121.0,0.995,2538.0,42,0.4,0.052
712864683,Attrited Customer,42.0,F,3,Doctorate,Single,Less than $40K,Blue,30.0,2,3,3,1438.3,0.0,1438.3,0.373,1693.0,37,0.423,0.0
813971283,Existing Customer,43.0,M,4,Unknown,Married,$80K - $120K,Blue,38.0,5,1,2,2510.0,1508.0,1002.0,0.728,3623.0,63,0.853,0.601
764211033,Existing Customer,50.0,F,3,Uneducated,Unknown,Less than $40K,Blue,43.0,6,2,1,3199.0,2517.0,682.0,0.699,4483.0,87,0.776,0.787
721424583,Existing Customer,35.0,F,1,High School,Married,Less than $40K,Blue,26.0,4,2,3,1918.0,900.0,1018.0,0.873,4237.0,76,0.9,0.469
713886333,Attrited Customer,47.0,M,2,High School,Married,$60K - $80K,Blue,39.0,2,3,1,18660.0,728.0,17932.0,0.403,1682.0,43,0.303,0.039
711741708,Attrited Customer,41.0,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,33.0,3,2,3,7591.0,0.0,7591.0,0.648,2302.0,42,0.5,0.0
794217108,Existing Customer,43.0,M,2,College,Single,$120K +,Blue,37.0,6,3,1,14315.0,1348.0,12967.0,0.681,3694.0,67,0.718,0.094
715339758,Existing Customer,64.0,F,1,High School,Divorced,Unknown,Blue,36.0,3,3,1,18038.0,1184.0,16854.0,0.827,4168.0,64,0.6,0.066
709610283,Existing Customer,42.0,F,4,Graduate,Single,Less than $40K,Blue,34.0,3,2,3,1853.0,0.0,1853.0,0.846,4544.0,72,0.565,0.0
714575208,Existing Customer,49.0,M,5,Doctorate,Single,$40K - $60K,Blue,43.0,3,1,1,4951.0,2002.0,2949.0,0.684,4192.0,62,0.55,0.404
716758908,Existing Customer,46.0,M,3,Uneducated,Single,$120K +,Blue,27.0,4,2,3,34516.0,2213.0,32303.0,0.584,4492.0,71,0.821,0.064
778915233,Attrited Customer,51.0,F,0,Graduate,Married,Less than $40K,Blue,32.0,4,2,3,1757.0,331.0,1426.0,0.879,2377.0,47,0.516,0.188
789466008,Existing Customer,47.0,M,5,Graduate,Married,$60K - $80K,Blue,38.0,5,3,4,24033.0,612.0,23421.0,0.635,3578.0,75,0.531,0.025
716635758,Existing Customer,38.0,F,2,Unknown,Single,$40K - $60K,Blue,29.0,5,3,2,3276.0,2331.0,945.0,0.567,4345.0,68,0.511,0.712
771819258,Existing Customer,52.0,M,1,Unknown,Married,$120K +,Blue,40.0,4,1,2,3614.0,0.0,3614.0,0.671,4561.0,82,0.907,0.0
713451408,Existing Customer,47.0,M,4,High School,Divorced,$60K - $80K,Blue,36.0,6,1,3,1943.0,1654.0,289.0,0.648,3392.0,70,0.591,0.851
780146658,Attrited Customer,40.0,F,2,Post-Graduate,Married,$40K - $60K,Blue,25.0,2,2,4,3795.0,2517.0,1278.0,0.563,1633.0,32,0.778,0.663
711675108,Existing Customer,43.0,F,3,Graduate,Single,Less than $40K,Blue,30.0,3,3,1,4075.0,2189.0,1886.0,0.695,3956.0,71,0.732,0.537
755467683,Attrited Customer,48.0,F,1,Graduate,Single,Less than $40K,Blue,41.0,6,2,4,3001.0,482.0,2519.0,0.814,2403.0,42,0.615,0.161
792864858,Existing Customer,47.0,M,4,Unknown,Unknown,Less than $40K,Blue,37.0,6,3,3,5726.0,834.0,4892.0,0.569,2311.0,58,0.487,0.146
713009208,Existing Customer,54.0,F,3,Graduate,Single,Less than $40K,Blue,44.0,3,2,3,2077.0,1634.0,443.0,0.771,4292.0,66,0.833,0.787
772231233,Existing Customer,41.0,F,2,Graduate,Married,Less than $40K,Blue,30.0,6,2,4,2157.0,721.0,1436.0,0.769,4250.0,85,0.889,0.334
720510333,Existing Customer,40.0,F,3,College,Unknown,$40K - $60K,Blue,20.0,6,2,2,2037.0,1349.0,688.0,0.743,4574.0,84,0.714,0.662
780199233,Existing Customer,33.0,M,2,Doctorate,Single,$120K +,Blue,23.0,5,1,1,14914.0,1102.0,13812.0,0.823,4478.0,87,0.673,0.074
711700158,Existing Customer,47.0,F,2,High School,Single,Less than $40K,Blue,39.0,5,3,2,1580.0,620.0,960.0,0.746,4384.0,70,0.522,0.392
788275083,Existing Customer,46.0,M,3,College,Married,$60K - $80K,Blue,38.0,5,3,4,15483.0,1719.0,13764.0,0.686,4678.0,80,0.509,0.111
708804633,Attrited Customer,44.0,F,2,Doctorate,Divorced,Less than $40K,Blue,36.0,1,2,2,1916.0,0.0,1916.0,1.041,2888.0,39,0.444,0.0
714479358,Attrited Customer,51.0,M,3,Graduate,Single,$80K - $120K,Blue,36.0,6,3,3,3610.0,1554.0,2056.0,0.501,2216.0,34,0.308,0.43
711406758,Existing Customer,48.0,F,3,Graduate,Married,Less than $40K,Blue,36.0,3,2,2,1667.0,0.0,1667.0,0.686,4385.0,80,0.951,0.0
821424483,Existing Customer,51.0,F,1,High School,Single,Less than $40K,Blue,47.0,4,3,1,1438.3,0.0,1438.3,0.826,4242.0,70,0.458,0.0
769438608,Attrited Customer,48.0,F,1,Graduate,Married,Less than $40K,Blue,42.0,3,3,2,1942.0,860.0,1082.0,0.708,2522.0,42,0.312,0.443
822068583,Existing Customer,48.0,F,4,Uneducated,Single,Unknown,Blue,44.0,4,3,0,2231.0,0.0,2231.0,0.712,3946.0,48,1.286,0.0
711371208,Existing Customer,50.0,F,4,College,Married,Unknown,Blue,36.0,4,2,2,6465.0,1863.0,4602.0,0.399,4490.0,68,0.789,0.288
788832033,Existing Customer,35.0,M,2,High School,Unknown,$40K - $60K,Blue,19.0,4,3,3,8599.0,938.0,7661.0,0.537,3015.0,64,0.73,0.109
713452533,Existing Customer,35.0,F,4,Graduate,Single,Less than $40K,Blue,22.0,6,3,3,1438.3,0.0,1438.3,0.512,3427.0,64,0.829,0.0
720212508,Existing Customer,51.0,F,1,Graduate,Single,Less than $40K,Blue,37.0,4,3,4,4402.0,697.0,3705.0,0.7,3325.0,76,0.652,0.158
717825033,Existing Customer,50.0,M,0,Unknown,Divorced,$60K - $80K,Blue,36.0,3,3,2,5444.0,2499.0,2945.0,0.468,4509.0,80,0.667,0.459
779926608,Existing Customer,50.0,F,2,High School,Married,Less than $40K,Blue,36.0,6,2,1,1438.3,0.0,1438.3,0.909,4697.0,82,0.907,0.0
713608383,Attrited Customer,54.0,F,1,Unknown,Married,Less than $40K,Blue,40.0,1,1,4,1438.3,0.0,1438.3,0.43,1632.0,36,0.44,0.0
710125608,Existing Customer,45.0,F,5,Unknown,Single,Less than $40K,Blue,36.0,4,2,0,2679.0,1558.0,1121.0,0.997,4756.0,73,0.553,0.582
712724733,Existing Customer,31.0,F,0,Post-Graduate,Single,Less than $40K,Blue,19.0,6,3,1,2766.0,1731.0,1035.0,0.569,3959.0,71,0.732,0.626
718286658,Existing Customer,42.0,M,3,Graduate,Single,$60K - $80K,Silver,22.0,5,3,1,25293.0,1140.0,24153.0,1.01,4059.0,80,0.86,0.045
714195108,Existing Customer,45.0,F,2,Post-Graduate,Single,Unknown,Blue,37.0,3,3,4,2707.0,1796.0,911.0,0.597,4077.0,70,1.059,0.663
720867708,Attrited Customer,45.0,F,4,Graduate,Unknown,Less than $40K,Blue,33.0,1,3,2,1748.0,1103.0,645.0,0.739,2335.0,41,0.708,0.631
752573508,Existing Customer,45.0,F,3,High School,Single,$40K - $60K,Blue,26.0,3,2,4,4034.0,1867.0,2167.0,0.656,3718.0,72,0.756,0.463
768661758,Existing Customer,53.0,M,0,Uneducated,Divorced,$120K +,Blue,47.0,5,2,1,26129.0,1752.0,24377.0,0.742,4919.0,75,0.744,0.067
721126833,Attrited Customer,51.0,M,2,High School,Married,$80K - $120K,Blue,41.0,5,2,3,14902.0,0.0,14902.0,0.312,2038.0,39,0.625,0.0
716093133,Existing Customer,38.0,F,2,Uneducated,Single,$40K - $60K,Blue,31.0,5,2,2,12228.0,2137.0,10091.0,0.553,3831.0,68,0.511,0.175
771092433,Existing Customer,55.0,F,2,Graduate,Single,Less than $40K,Blue,42.0,4,3,3,1724.0,0.0,1724.0,0.936,4434.0,67,0.811,0.0
712807758,Attrited Customer,47.0,F,3,Graduate,Single,Less than $40K,Blue,39.0,3,3,3,1438.3,0.0,1438.3,0.502,2476.0,32,0.778,0.0
721514883,Existing Customer,38.0,M,1,Graduate,Single,$80K - $120K,Blue,25.0,5,0,1,16665.0,1147.0,15518.0,0.799,4657.0,78,0.696,0.069
824140908,Attrited Customer,52.0,M,3,Uneducated,Single,$120K +,Blue,48.0,5,3,4,20974.0,0.0,20974.0,0.0,1246.0,27,0.0,0.0
712971708,Existing Customer,43.0,F,5,Unknown,Single,Less than $40K,Blue,26.0,6,0,3,3139.0,1089.0,2050.0,1.034,4648.0,80,0.778,0.347
716471508,Existing Customer,54.0,M,2,Unknown,Single,$120K +,Blue,36.0,5,1,2,19865.0,0.0,19865.0,0.59,4350.0,83,0.766,0.0
782548758,Existing Customer,42.0,F,5,High School,Divorced,Less than $40K,Blue,36.0,5,2,3,2069.0,1288.0,781.0,0.81,5668.0,82,0.64,0.623
720444408,Attrited Customer,35.0,F,1,College,Single,Less than $40K,Blue,25.0,2,2,4,2231.0,1791.0,440.0,0.82,2576.0,42,0.75,0.803
717389433,Existing Customer,62.0,F,0,High School,Single,Unknown,Silver,51.0,3,1,4,33371.0,0.0,33371.0,0.649,3638.0,67,0.634,0.0
714292533,Existing Customer,48.0,F,3,College,Married,Less than $40K,Blue,36.0,4,1,2,2544.0,0.0,2544.0,0.759,3593.0,64,1.0,0.0
709585758,Existing Customer,41.0,M,4,High School,Single,$120K +,Blue,28.0,5,1,4,34516.0,0.0,34516.0,0.791,4004.0,86,0.755,0.0
712096758,Existing Customer,49.0,F,2,Graduate,Unknown,$40K - $60K,Blue,36.0,6,3,1,5370.0,653.0,4717.0,0.782,4504.0,81,0.929,0.122
811463283,Existing Customer,54.0,M,0,Graduate,Single,$80K - $120K,Blue,42.0,3,1,1,22437.0,1389.0,21048.0,0.917,3283.0,50,1.273,0.062
789358908,Attrited Customer,53.0,F,3,College,Married,Less than $40K,Blue,43.0,3,2,2,3573.0,0.0,3573.0,0.842,2562.0,36,0.44,0.0
718146258,Existing Customer,51.0,M,2,Graduate,Divorced,$60K - $80K,Blue,41.0,4,3,1,1959.0,0.0,1959.0,0.454,3737.0,71,0.614,0.0
710779083,Existing Customer,59.0,F,0,Graduate,Married,Less than $40K,Blue,48.0,3,3,4,1661.0,0.0,1661.0,0.672,4338.0,77,0.925,0.0
709166883,Existing Customer,39.0,F,3,Uneducated,Single,Unknown,Blue,27.0,6,2,1,5363.0,0.0,5363.0,0.67,4121.0,78,0.625,0.0
712554183,Existing Customer,65.0,F,2,College,Single,$40K - $60K,Blue,54.0,4,3,2,3009.0,721.0,2288.0,0.68,4070.0,71,0.614,0.24
721315233,Existing Customer,47.0,M,4,High School,Single,$40K - $60K,Silver,32.0,3,3,4,18535.0,1192.0,17343.0,0.646,3780.0,70,0.667,0.064
714766383,Existing Customer,42.0,M,3,High School,Single,Less than $40K,Blue,24.0,4,3,2,2171.0,1415.0,756.0,0.773,4992.0,77,0.833,0.652
797491683,Attrited Customer,45.0,M,5,Unknown,Married,$80K - $120K,Silver,39.0,2,2,3,34516.0,1964.0,32552.0,0.624,2234.0,49,0.361,0.057
714157908,Existing Customer,57.0,F,0,Unknown,Married,Less than $40K,Blue,42.0,5,1,4,2376.0,1515.0,861.0,0.72,3795.0,71,0.614,0.638
714588408,Existing Customer,51.0,F,3,Uneducated,Married,Less than $40K,Blue,43.0,4,3,2,2882.0,0.0,2882.0,0.722,4446.0,68,0.744,0.0
719627133,Existing Customer,50.0,F,1,Graduate,Single,Less than $40K,Blue,37.0,4,3,4,3277.0,2481.0,796.0,0.606,3965.0,59,0.844,0.757
714125883,Existing Customer,47.0,M,2,Unknown,Married,$80K - $120K,Blue,36.0,6,2,1,2514.0,1845.0,669.0,0.683,3696.0,71,0.614,0.734
712865583,Existing Customer,57.0,F,5,Graduate,Married,$40K - $60K,Blue,49.0,4,2,2,3301.0,2517.0,784.0,0.842,3939.0,69,1.226,0.762
779363283,Existing Customer,48.0,M,3,Post-Graduate,Single,$60K - $80K,Blue,34.0,4,3,2,12391.0,784.0,11607.0,0.875,4376.0,86,0.72,0.063
779224758,Existing Customer,47.0,F,2,Doctorate,Single,Less than $40K,Blue,37.0,4,3,2,2168.0,1485.0,683.0,0.546,3828.0,86,0.72,0.685
718775808,Existing Customer,42.0,F,3,Unknown,Married,Unknown,Blue,31.0,3,1,4,7762.0,1319.0,6443.0,0.793,5153.0,77,0.75,0.17
710267583,Existing Customer,45.0,F,3,Doctorate,Divorced,Unknown,Blue,33.0,6,3,2,12587.0,815.0,11772.0,0.576,3914.0,83,0.766,0.065
711305208,Existing Customer,52.0,M,2,Unknown,Married,$60K - $80K,Blue,36.0,6,3,4,14785.0,1088.0,13697.0,0.961,4354.0,70,0.489,0.074
717531483,Existing Customer,37.0,M,2,High School,Single,$60K - $80K,Blue,21.0,5,2,2,3433.0,964.0,2469.0,0.526,4444.0,87,0.642,0.281
709170108,Attrited Customer,60.0,F,1,Unknown,Single,$40K - $60K,Blue,41.0,3,2,4,2425.0,0.0,2425.0,0.187,1522.0,36,0.2,0.0
716056158,Attrited Customer,63.0,M,0,Graduate,Single,$60K - $80K,Blue,51.0,3,3,3,11619.0,0.0,11619.0,0.631,2395.0,49,0.361,0.0
711326583,Existing Customer,62.0,F,0,High School,Single,Less than $40K,Blue,50.0,3,3,3,3989.0,0.0,3989.0,0.997,4274.0,68,0.545,0.0
715406658,Attrited Customer,47.0,F,1,Unknown,Single,Less than $40K,Blue,37.0,4,2,1,2173.0,596.0,1577.0,0.81,2738.0,45,0.406,0.274
712814658,Existing Customer,50.0,F,0,Graduate,Married,Less than $40K,Blue,43.0,4,1,2,2393.0,1499.0,894.0,0.784,4755.0,82,0.745,0.626
773228133,Attrited Customer,39.0,F,2,Graduate,Married,Less than $40K,Blue,29.0,3,2,2,1677.0,0.0,1677.0,0.869,2437.0,41,0.708,0.0
710453283,Existing Customer,40.0,F,3,Uneducated,Single,Less than $40K,Blue,27.0,5,4,2,2035.0,0.0,2035.0,0.779,4107.0,82,0.783,0.0
795266208,Existing Customer,39.0,M,3,College,Single,$120K +,Blue,30.0,4,2,1,8842.0,0.0,8842.0,0.624,4493.0,79,0.756,0.0
779090883,Existing Customer,42.0,F,2,Unknown,Unknown,Less than $40K,Blue,23.0,6,3,1,2483.0,1297.0,1186.0,0.744,3478.0,64,0.939,0.522
712309758,Existing Customer,65.0,M,0,Graduate,Single,$40K - $60K,Blue,49.0,3,2,3,13921.0,1201.0,12720.0,0.556,4351.0,75,0.923,0.086
716625033,Attrited Customer,32.0,F,1,Graduate,Single,Less than $40K,Blue,36.0,3,3,6,2761.0,0.0,2761.0,1.047,2753.0,43,0.654,0.0
790112133,Existing Customer,47.0,F,2,Post-Graduate,Single,$40K - $60K,Blue,40.0,5,3,2,2623.0,1647.0,976.0,0.735,4388.0,83,0.804,0.628
797238108,Existing Customer,49.0,F,4,Unknown,Divorced,Less than $40K,Blue,43.0,5,1,2,3232.0,824.0,2408.0,0.796,3915.0,74,0.644,0.255
716782758,Attrited Customer,48.0,M,3,Graduate,Single,$60K - $80K,Blue,42.0,3,2,4,19075.0,0.0,19075.0,0.807,2013.0,32,0.455,0.0
715588008,Existing Customer,45.0,M,4,College,Married,$80K - $120K,Blue,31.0,4,3,3,31978.0,1659.0,30319.0,0.556,2333.0,51,1.217,0.052
713977308,Existing Customer,62.0,M,1,Graduate,Single,$120K +,Blue,53.0,4,3,4,34516.0,2061.0,32455.0,0.564,3820.0,76,0.767,0.06
719059083,Existing Customer,45.0,F,3,High School,Unknown,Less than $40K,Blue,33.0,5,1,1,6225.0,1596.0,4629.0,0.826,4129.0,71,0.651,0.256
708797583,Attrited Customer,49.0,F,4,Unknown,Single,Unknown,Blue,31.0,6,3,3,2672.0,0.0,2672.0,1.038,2576.0,39,0.5,0.0
708809283,Attrited Customer,41.0,F,4,Graduate,Divorced,$40K - $60K,Blue,33.0,1,3,1,10360.0,2517.0,7843.0,0.632,2414.0,28,0.273,0.243
771529608,Existing Customer,50.0,M,2,High School,Married,$120K +,Blue,38.0,5,6,0,10747.0,1027.0,9720.0,0.925,4538.0,63,0.658,0.096
715776033,Existing Customer,46.0,M,5,Uneducated,Single,$60K - $80K,Blue,33.0,4,1,3,3135.0,0.0,3135.0,0.572,4116.0,68,0.7,0.0
778619358,Existing Customer,42.0,F,3,Uneducated,Single,Less than $40K,Blue,22.0,4,1,4,1438.3,860.0,578.3,0.761,4754.0,79,0.837,0.598
715717608,Existing Customer,41.0,F,4,Uneducated,Unknown,Less than $40K,Blue,32.0,4,3,1,3189.0,0.0,3189.0,0.91,4813.0,86,0.755,0.0
789204933,Existing Customer,65.0,M,1,Uneducated,Single,Less than $40K,Blue,55.0,3,2,4,8963.0,0.0,8963.0,0.744,4511.0,76,0.689,0.0
711100608,Attrited Customer,55.0,M,1,Uneducated,Single,$60K - $80K,Blue,48.0,5,2,2,1723.0,0.0,1723.0,1.038,2574.0,43,0.72,0.0
713591283,Existing Customer,36.0,F,3,Uneducated,Married,Unknown,Blue,23.0,6,6,1,2161.0,1404.0,757.0,0.68,4389.0,77,0.878,0.65
719344608,Existing Customer,46.0,F,3,Graduate,Single,Less than $40K,Blue,27.0,6,3,3,3901.0,1001.0,2900.0,0.822,4313.0,72,1.323,0.257
787659483,Existing Customer,58.0,F,1,Doctorate,Married,Less than $40K,Blue,48.0,4,2,2,1438.3,801.0,637.3,0.595,4223.0,60,0.579,0.557
822948708,Existing Customer,42.0,F,3,Uneducated,Divorced,Less than $40K,Blue,38.0,5,2,2,3131.0,849.0,2282.0,0.992,3108.0,62,0.59,0.271
710080383,Existing Customer,38.0,F,2,Graduate,Single,$40K - $60K,Blue,36.0,6,2,3,2331.0,1709.0,622.0,0.851,4417.0,69,0.816,0.733
715596783,Existing Customer,29.0,F,1,Uneducated,Married,Less than $40K,Blue,18.0,3,3,3,1895.0,1146.0,749.0,0.685,4333.0,72,0.714,0.605
798773208,Existing Customer,46.0,F,4,Unknown,Divorced,Unknown,Blue,40.0,5,2,3,26496.0,1406.0,25090.0,0.96,3691.0,75,0.705,0.053
768624258,Attrited Customer,55.0,F,2,Graduate,Single,Less than $40K,Blue,49.0,2,1,2,1583.0,234.0,1349.0,0.639,2541.0,36,0.385,0.148
721412208,Existing Customer,57.0,F,2,High School,Married,Less than $40K,Blue,36.0,4,2,2,1438.3,904.0,534.3,0.761,3887.0,79,0.837,0.629
708129933,Existing Customer,45.0,F,4,Graduate,Single,Less than $40K,Blue,36.0,5,3,2,2072.0,1544.0,528.0,0.903,4210.0,64,0.939,0.745
719703483,Existing Customer,47.0,F,1,Doctorate,Divorced,Less than $40K,Blue,37.0,6,3,3,2707.0,1367.0,1340.0,0.794,4646.0,73,0.78,0.505
708290208,Existing Customer,43.0,F,3,High School,Married,Less than $40K,Silver,31.0,3,3,4,13608.0,1190.0,12418.0,0.553,3118.0,76,0.767,0.087
710431158,Existing Customer,52.0,F,3,Unknown,Single,Unknown,Blue,36.0,3,1,2,10273.0,1657.0,8616.0,0.71,3778.0,70,0.591,0.161
816528333,Existing Customer,64.0,F,0,High School,Single,Less than $40K,Blue,56.0,6,6,1,2609.0,1115.0,1494.0,0.753,4546.0,59,0.903,0.427
778760808,Existing Customer,52.0,F,2,Graduate,Married,Less than $40K,Blue,39.0,4,1,3,8431.0,1862.0,6569.0,0.59,2008.0,37,0.682,0.221
718025808,Existing Customer,61.0,M,0,High School,Divorced,$60K - $80K,Blue,51.0,6,3,4,5852.0,1935.0,3917.0,0.829,3689.0,55,0.618,0.331
815860008,Existing Customer,40.0,F,3,Uneducated,Married,Less than $40K,Blue,35.0,5,2,4,3140.0,2183.0,957.0,0.58,5109.0,78,0.733,0.695
780126033,Attrited Customer,50.0,M,4,Unknown,Married,$40K - $60K,Blue,35.0,6,1,5,12914.0,1227.0,11687.0,0.392,2082.0,54,0.459,0.095
720135333,Existing Customer,45.0,F,5,Graduate,Single,Less than $40K,Blue,34.0,5,1,0,8694.0,961.0,7733.0,0.551,1753.0,49,0.441,0.111
719174433,Attrited Customer,36.0,F,1,Unknown,Single,Less than $40K,Blue,24.0,2,1,2,1735.0,0.0,1735.0,0.74,2467.0,35,0.346,0.0
821521983,Existing Customer,51.0,F,3,High School,Single,Unknown,Blue,46.0,4,1,4,2286.0,1641.0,645.0,0.947,4321.0,89,0.712,0.718
716961933,Existing Customer,43.0,F,2,Graduate,Married,Less than $40K,Blue,36.0,5,2,4,3589.0,1808.0,1781.0,0.75,4262.0,70,0.667,0.504
712834533,Existing Customer,51.0,F,2,Unknown,Single,Less than $40K,Blue,39.0,5,2,4,2673.0,1275.0,1398.0,0.691,4119.0,75,1.027,0.477
710544033,Existing Customer,47.0,M,2,Unknown,Married,$80K - $120K,Blue,36.0,3,1,3,9437.0,2024.0,7413.0,0.664,4715.0,78,0.696,0.214
710622333,Existing Customer,39.0,F,2,High School,Single,$40K - $60K,Blue,28.0,3,2,2,2751.0,2258.0,493.0,0.634,4386.0,67,0.675,0.821
714277758,Existing Customer,40.0,M,1,High School,Single,$40K - $60K,Blue,28.0,6,2,1,11557.0,1050.0,10507.0,0.754,4064.0,75,0.786,0.091
713166333,Existing Customer,38.0,F,2,High School,Married,Unknown,Blue,27.0,5,2,1,14831.0,1302.0,13529.0,0.916,4467.0,73,0.698,0.088
714346608,Attrited Customer,51.0,F,2,Graduate,Single,$40K - $60K,Blue,36.0,3,1,4,1495.0,0.0,1495.0,0.528,2220.0,50,0.562,0.0
778284783,Existing Customer,44.0,M,5,Unknown,Married,$60K - $80K,Blue,34.0,5,3,2,2791.0,1979.0,812.0,0.807,4617.0,70,0.628,0.709
714721608,Existing Customer,38.0,M,3,Graduate,Single,$120K +,Blue,29.0,4,3,0,9703.0,941.0,8762.0,0.721,4190.0,81,1.025,0.097
716453883,Existing Customer,47.0,M,5,Unknown,Single,$120K +,Blue,39.0,6,3,1,3889.0,1839.0,2050.0,0.911,4423.0,63,0.703,0.473
713876958,Existing Customer,32.0,F,0,Unknown,Single,Unknown,Blue,26.0,6,2,4,14140.0,845.0,13295.0,0.715,5036.0,76,0.689,0.06
794967408,Existing Customer,53.0,M,3,Post-Graduate,Married,$80K - $120K,Blue,47.0,5,2,1,9106.0,975.0,8131.0,0.588,3863.0,74,0.644,0.107
798481383,Attrited Customer,40.0,F,3,Uneducated,Married,Less than $40K,Blue,34.0,5,1,2,2694.0,0.0,2694.0,0.872,2684.0,38,0.31,0.0
718697583,Existing Customer,45.0,M,3,Graduate,Divorced,$60K - $80K,Blue,36.0,6,3,2,19629.0,0.0,19629.0,0.766,4073.0,79,0.881,0.0
711799458,Existing Customer,41.0,M,4,Graduate,Single,$40K - $60K,Blue,36.0,3,1,1,6507.0,1452.0,5055.0,0.802,4544.0,89,0.854,0.223
823904133,Attrited Customer,53.0,F,2,College,Single,Unknown,Blue,49.0,2,2,4,10195.0,0.0,10195.0,0.629,2489.0,54,0.385,0.0
718005108,Existing Customer,44.0,F,5,College,Married,Less than $40K,Blue,34.0,4,1,2,2096.0,1711.0,385.0,0.746,3692.0,68,0.744,0.816
717877533,Existing Customer,39.0,F,2,Graduate,Single,$40K - $60K,Blue,36.0,5,1,1,11314.0,0.0,11314.0,0.674,3761.0,70,0.628,0.0
711883833,Existing Customer,50.0,F,1,Uneducated,Single,Less than $40K,Blue,37.0,6,1,1,1837.0,665.0,1172.0,0.844,4752.0,88,0.66,0.362
711646908,Attrited Customer,39.0,M,3,Unknown,Single,$60K - $80K,Blue,23.0,1,2,3,7821.0,2517.0,5304.0,0.408,2010.0,43,0.344,0.322
718171308,Attrited Customer,44.0,F,3,Graduate,Married,Less than $40K,Blue,36.0,6,3,4,1984.0,0.0,1984.0,0.89,2506.0,46,0.643,0.0
709627983,Existing Customer,56.0,F,3,Post-Graduate,Single,Less than $40K,Blue,36.0,4,3,0,2535.0,1699.0,836.0,0.72,4497.0,68,0.789,0.67
716580933,Existing Customer,63.0,M,0,Uneducated,Single,$40K - $60K,Blue,36.0,3,3,3,1970.0,1224.0,746.0,0.54,4533.0,65,0.625,0.621
713600958,Existing Customer,50.0,M,1,Unknown,Married,$120K +,Blue,38.0,4,5,3,34516.0,2076.0,32440.0,0.812,3647.0,65,0.667,0.06
772248408,Existing Customer,40.0,F,3,Graduate,Single,Less than $40K,Blue,29.0,5,1,4,2694.0,1833.0,861.0,1.044,3366.0,56,1.074,0.68
720196158,Existing Customer,48.0,M,3,Unknown,Single,$60K - $80K,Blue,40.0,6,3,3,4476.0,0.0,4476.0,0.683,3350.0,67,0.634,0.0
770024733,Attrited Customer,53.0,F,2,Uneducated,Single,$40K - $60K,Blue,47.0,1,2,3,1699.0,0.0,1699.0,0.602,2520.0,49,0.531,0.0
710912733,Existing Customer,44.0,F,1,Uneducated,Married,Less than $40K,Blue,36.0,3,2,4,1953.0,1762.0,191.0,0.743,4590.0,91,0.655,0.902
712860858,Existing Customer,56.0,F,2,Graduate,Unknown,Unknown,Blue,45.0,5,1,3,5264.0,0.0,5264.0,0.852,4943.0,70,0.795,0.0
708702258,Attrited Customer,40.0,F,3,Uneducated,Single,Unknown,Blue,36.0,3,2,2,3698.0,478.0,3220.0,0.611,2051.0,31,0.632,0.129
797169633,Existing Customer,41.0,M,4,Graduate,Single,$120K +,Blue,35.0,5,3,3,34516.0,825.0,33691.0,0.982,3127.0,51,0.962,0.024
709922508,Existing Customer,40.0,F,4,Unknown,Married,Less than $40K,Blue,28.0,4,1,1,2712.0,0.0,2712.0,0.835,5207.0,79,0.927,0.0
712802733,Existing Customer,45.0,F,4,High School,Divorced,Less than $40K,Blue,36.0,3,1,4,5486.0,685.0,4801.0,0.879,2965.0,70,0.556,0.125
716981358,Existing Customer,40.0,F,2,Post-Graduate,Married,Less than $40K,Blue,32.0,3,3,0,2107.0,941.0,1166.0,0.975,4858.0,73,0.738,0.447
758787333,Existing Customer,52.0,M,3,Uneducated,Unknown,$120K +,Blue,45.0,4,1,2,18096.0,2404.0,15692.0,0.734,3880.0,68,0.478,0.133
720519333,Attrited Customer,59.0,F,2,Unknown,Single,Unknown,Blue,45.0,1,3,3,2721.0,1885.0,836.0,0.853,2594.0,48,0.455,0.693
717387933,Existing Customer,49.0,F,2,High School,Divorced,Less than $40K,Blue,36.0,6,3,3,2976.0,2257.0,719.0,0.75,3837.0,57,0.781,0.758
738195708,Existing Customer,47.0,M,2,Graduate,Divorced,$80K - $120K,Blue,40.0,6,1,3,16741.0,1225.0,15516.0,0.641,3608.0,56,0.514,0.073
708560733,Existing Customer,42.0,F,3,Graduate,Divorced,Less than $40K,Blue,36.0,5,2,3,3714.0,2517.0,1197.0,0.857,4715.0,85,0.848,0.678
717001908,Attrited Customer,41.0,F,5,Graduate,Married,Less than $40K,Blue,28.0,6,2,2,6936.0,0.0,6936.0,0.883,,44,0.63,0.0
768972558,Existing Customer,43.0,M,5,High School,Married,$120K +,Blue,37.0,4,3,4,11099.0,0.0,11099.0,0.89,3980.0,77,0.75,0.0
